"","GameSno","FieldAbbe","VisitingTeamName","HomeTeamName","VisitingScore","HomeScore","AudienceCnt","Year.x","Date","Weekdays","HeadUmpire","GameTime","Angels","Result","X","ErrorCnt","TotalHittingCnt","TotalHitCnt","TotalHomeRunCnt","Year.y","KindCode","Seq","VisitingHomeType","HitterAcnt","HitterName","HitterUniformNo","RoleType","IsContinuousRace","PlateAppearances","HitCnt","RunBattedINCnt","GameWinningRbiCnt","IsMvp","ScoreCnt","HittingCnt","OneBaseHitCnt","TwoBaseHitCnt","ThreeBaseHitCnt","HomeRunCnt","GrandSlamHomerunCnt","TotalBases","DoublePlayBatCnt","TripplePlayBatCnt","SacrificeHitCnt","SacrificeFlyCnt","BasesONBallsCnt","IntentionalBasesONBallsCnt","HitBYPitchCnt","StrikeOutCnt","StealBaseOKCnt","StealBaseFailCnt","Lobs","LeftBehindLobs","ObstructionCnt","Pkno","CreateTime","CreateUser","UpdateTime","UpdateUser","Rowstamp","Rboe","TeamName"
"1",5,"新莊","味全龍","富邦悍將",2,3,8269,2023,"2023/4/3","星期一","彭楚雲",204,"Angel
Ange
Hagels
Angels
奶昔
丹丹
Jessy
東東
沁沁
維心
Angels
Angels
gels
Angels
Angels
潔米
卡卡
秀秀子
Tiffany
慈妹
Kesha
Angel
Angel
Angels
Angels
檸檬
朱朱
蓁蓁
安娜
FUBON
ANGELS 2023.04.03 G vs. W","W",5742,0,0,9,0,2023,"A",1,2,3337,"蔣智賢",11,"先發",1,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,"Z001APJF","2023-04-03T20:38:19","batch","2023-04-03T20:38:19","batch",NA,0,"富邦悍將"
"2",5,"新莊","味全龍","富邦悍將",2,3,8269,2023,"2023/4/3","星期一","彭楚雲",204,"Angel
Ange
Hagels
Angels
奶昔
丹丹
Jessy
東東
沁沁
維心
Angels
Angels
gels
Angels
Angels
潔米
卡卡
秀秀子
Tiffany
慈妹
Kesha
Angel
Angel
Angels
Angels
檸檬
朱朱
蓁蓁
安娜
FUBON
ANGELS 2023.04.03 G vs. W","W",5744,0,3,7,0,2023,"A",1,2,3339,"林哲瑄",1,"先發",1,4,3,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,"Z001APJH","2023-04-03T20:38:19","batch","2023-04-03T20:38:19","batch",NA,0,"富邦悍將"
"3",5,"新莊","味全龍","富邦悍將",2,3,8269,2023,"2023/4/3","星期一","彭楚雲",204,"Angel
Ange
Hagels
Angels
奶昔
丹丹
Jessy
東東
沁沁
維心
Angels
Angels
gels
Angels
Angels
潔米
卡卡
秀秀子
Tiffany
慈妹
Kesha
Angel
Angel
Angels
Angels
檸檬
朱朱
蓁蓁
安娜
FUBON
ANGELS 2023.04.03 G vs. W","W",5746,0,0,1,0,2023,"A",1,2,1473,"李宗賢",22,"非先發",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"Z001APJB","2023-04-03T20:38:19","batch","2023-04-03T20:38:19","batch",NA,0,"富邦悍將"
"4",5,"新莊","味全龍","富邦悍將",2,3,8269,2023,"2023/4/3","星期一","彭楚雲",204,"Angel
Ange
Hagels
Angels
奶昔
丹丹
Jessy
東東
沁沁
維心
Angels
Angels
gels
Angels
Angels
潔米
卡卡
秀秀子
Tiffany
慈妹
Kesha
Angel
Angel
Angels
Angels
檸檬
朱朱
蓁蓁
安娜
FUBON
ANGELS 2023.04.03 G vs. W","W",5750,0,2,5,0,2023,"A",1,2,6738,"孔念恩",82,"先發",1,4,3,0,0,0,0,2,1,1,0,0,0,3,0,0,0,0,1,0,0,1,0,0,3,1,0,"Z001APJJ","2023-04-03T20:38:19","batch","2023-04-03T20:38:19","batch",NA,0,"富邦悍將"
"5",5,"新莊","味全龍","富邦悍將",2,3,8269,2023,"2023/4/3","星期一","彭楚雲",204,"Angel
Ange
Hagels
Angels
奶昔
丹丹
Jessy
東東
沁沁
維心
Angels
Angels
gels
Angels
Angels
潔米
卡卡
秀秀子
Tiffany
慈妹
Kesha
Angel
Angel
Angels
Angels
檸檬
朱朱
蓁蓁
安娜
FUBON
ANGELS 2023.04.03 G vs. W","W",5751,1,2,9,0,2023,"A",1,2,362,"申皓瑋",29,"先發",1,4,3,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,0,"Z001APJ9","2023-04-03T20:38:19","batch","2023-04-03T20:38:19","batch",NA,0,"富邦悍將"
"6",5,"新莊","味全龍","富邦悍將",2,3,8269,2023,"2023/4/3","星期一","彭楚雲",204,"Angel
Ange
Hagels
Angels
奶昔
丹丹
Jessy
東東
沁沁
維心
Angels
Angels
gels
Angels
Angels
潔米
卡卡
秀秀子
Tiffany
慈妹
Kesha
Angel
Angel
Angels
Angels
檸檬
朱朱
蓁蓁
安娜
FUBON
ANGELS 2023.04.03 G vs. W","W",5752,0,6,10,0,2023,"A",1,2,2305,"王正棠",35,"先發",1,5,4,0,0,0,0,3,2,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,2,0,0,"Z001APJC","2023-04-03T20:38:19","batch","2023-04-03T20:38:19","batch",NA,0,"富邦悍將"
"7",5,"新莊","味全龍","富邦悍將",2,3,8269,2023,"2023/4/3","星期一","彭楚雲",204,"Angel
Ange
Hagels
Angels
奶昔
丹丹
Jessy
東東
沁沁
維心
Angels
Angels
gels
Angels
Angels
潔米
卡卡
秀秀子
Tiffany
慈妹
Kesha
Angel
Angel
Angels
Angels
檸檬
朱朱
蓁蓁
安娜
FUBON
ANGELS 2023.04.03 G vs. W","W",5753,0,1,8,0,2023,"A",1,2,5496,"辛元旭",67,"先發",1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"Z001APJI","2023-04-03T20:38:19","batch","2023-04-03T20:38:19","batch",NA,0,"富邦悍將"
"8",5,"新莊","味全龍","富邦悍將",2,3,8269,2023,"2023/4/3","星期一","彭楚雲",204,"Angel
Ange
Hagels
Angels
奶昔
丹丹
Jessy
東東
沁沁
維心
Angels
Angels
gels
Angels
Angels
潔米
卡卡
秀秀子
Tiffany
慈妹
Kesha
Angel
Angel
Angels
Angels
檸檬
朱朱
蓁蓁
安娜
FUBON
ANGELS 2023.04.03 G vs. W","W",5755,0,0,5,0,2023,"A",1,2,910,"張進德",69,"先發",1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"Z001APJA","2023-04-03T20:38:19","batch","2023-04-03T20:38:19","batch",NA,1,"富邦悍將"
"9",5,"新莊","味全龍","富邦悍將",2,3,8269,2023,"2023/4/3","星期一","彭楚雲",204,"Angel
Ange
Hagels
Angels
奶昔
丹丹
Jessy
東東
沁沁
維心
Angels
Angels
gels
Angels
Angels
潔米
卡卡
秀秀子
Tiffany
慈妹
Kesha
Angel
Angel
Angels
Angels
檸檬
朱朱
蓁蓁
安娜
FUBON
ANGELS 2023.04.03 G vs. W","W",5756,0,4,10,0,2023,"A",1,2,2352,"范國宸",46,"先發",1,4,4,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,"Z001APJD","2023-04-03T20:38:19","batch","2023-04-03T20:38:19","batch",NA,1,"富邦悍將"
"10",5,"新莊","味全龍","富邦悍將",2,3,8269,2023,"2023/4/3","星期一","彭楚雲",204,"Angel
Ange
Hagels
Angels
奶昔
丹丹
Jessy
東東
沁沁
維心
Angels
Angels
gels
Angels
Angels
潔米
卡卡
秀秀子
Tiffany
慈妹
Kesha
Angel
Angel
Angels
Angels
檸檬
朱朱
蓁蓁
安娜
FUBON
ANGELS 2023.04.03 G vs. W","W",5759,1,1,9,0,2023,"A",1,2,3211,"王勝偉",3,"先發",1,4,4,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,"Z001APJE","2023-04-03T20:38:19","batch","2023-04-03T20:38:19","batch",NA,0,"富邦悍將"
"11",5,"新莊","味全龍","富邦悍將",2,3,8269,2023,"2023/4/3","星期一","彭楚雲",204,"Angel
Ange
Hagels
Angels
奶昔
丹丹
Jessy
東東
沁沁
維心
Angels
Angels
gels
Angels
Angels
潔米
卡卡
秀秀子
Tiffany
慈妹
Kesha
Angel
Angel
Angels
Angels
檸檬
朱朱
蓁蓁
安娜
FUBON
ANGELS 2023.04.03 G vs. W","W",5760,0,1,1,0,2023,"A",1,2,3338,"高國輝",28,"非先發",1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Z001APJG","2023-04-03T20:38:19","batch","2023-04-03T20:38:19","batch",NA,0,"富邦悍將"
"12",5,"新莊","味全龍","富邦悍將",2,3,8269,2023,"2023/4/3","星期一","彭楚雲",204,"Angel
Ange
Hagels
Angels
奶昔
丹丹
Jessy
東東
沁沁
維心
Angels
Angels
gels
Angels
Angels
潔米
卡卡
秀秀子
Tiffany
慈妹
Kesha
Angel
Angel
Angels
Angels
檸檬
朱朱
蓁蓁
安娜
FUBON
ANGELS 2023.04.03 G vs. W","W",5763,0,1,2,0,2023,"A",1,2,6743,"劉俊豪",85,"非先發",1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Z001APJK","2023-04-03T20:38:19","batch","2023-04-03T20:38:19","batch",NA,0,"富邦悍將"
"13",7,"新莊","樂天桃猿","富邦悍將",10,7,8030,2023,"2023/4/4","星期二","羅鈞鴻",233,"ANG
FUBON
2023.04.04 G VS. R
Ange
Angels
丹丹
Jessy
維心
Angel
Rigels
Angels
卡卡
奶昔
Tiffany
慈妹
Angel
Angel
Ragels
檸檬
安娜
沁沁","L",6228,0,5,10,1,2023,"A",1,2,3339,"林哲瑄",1,"先發",1,4,3,1,0,0,2,2,0,1,0,1,0,6,0,0,0,0,1,0,0,0,0,0,1,1,0,"Z001MQFI","2023-04-04T21:11:23","batch","2023-04-04T21:11:23","batch",NA,0,"富邦悍將"
"14",7,"新莊","樂天桃猿","富邦悍將",10,7,8030,2023,"2023/4/4","星期二","羅鈞鴻",233,"ANG
FUBON
2023.04.04 G VS. R
Ange
Angels
丹丹
Jessy
維心
Angel
Rigels
Angels
卡卡
奶昔
Tiffany
慈妹
Angel
Angel
Ragels
檸檬
安娜
沁沁","L",6230,0,0,11,0,2023,"A",1,2,3337,"蔣智賢",11,"非先發",1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"Z001MQFG","2023-04-04T21:11:23","batch","2023-04-04T21:11:23","batch",NA,0,"富邦悍將"
"15",7,"新莊","樂天桃猿","富邦悍將",10,7,8030,2023,"2023/4/4","星期二","羅鈞鴻",233,"ANG
FUBON
2023.04.04 G VS. R
Ange
Angels
丹丹
Jessy
維心
Angel
Rigels
Angels
卡卡
奶昔
Tiffany
慈妹
Angel
Angel
Ragels
檸檬
安娜
沁沁","L",6234,0,2,5,0,2023,"A",1,2,5563,"姚冠瑋",10,"先發",1,4,4,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Z001MQFK","2023-04-04T21:11:23","batch","2023-04-04T21:11:23","batch",NA,1,"富邦悍將"
"16",7,"新莊","樂天桃猿","富邦悍將",10,7,8030,2023,"2023/4/4","星期二","羅鈞鴻",233,"ANG
FUBON
2023.04.04 G VS. R
Ange
Angels
丹丹
Jessy
維心
Angel
Rigels
Angels
卡卡
奶昔
Tiffany
慈妹
Angel
Angel
Ragels
檸檬
安娜
沁沁","L",6235,1,3,9,0,2023,"A",1,2,6738,"孔念恩",82,"先發",1,4,4,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,"Z001MQFL","2023-04-04T21:11:23","batch","2023-04-04T21:11:23","batch",NA,0,"富邦悍將"
"17",7,"新莊","樂天桃猿","富邦悍將",10,7,8030,2023,"2023/4/4","星期二","羅鈞鴻",233,"ANG
FUBON
2023.04.04 G VS. R
Ange
Angels
丹丹
Jessy
維心
Angel
Rigels
Angels
卡卡
奶昔
Tiffany
慈妹
Angel
Angel
Ragels
檸檬
安娜
沁沁","L",6237,0,0,2,0,2023,"A",1,2,1473,"李宗賢",22,"非先發",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Z001MQFD","2023-04-04T21:11:23","batch","2023-04-04T21:11:23","batch",NA,0,"富邦悍將"
"18",7,"新莊","樂天桃猿","富邦悍將",10,7,8030,2023,"2023/4/4","星期二","羅鈞鴻",233,"ANG
FUBON
2023.04.04 G VS. R
Ange
Angels
丹丹
Jessy
維心
Angel
Rigels
Angels
卡卡
奶昔
Tiffany
慈妹
Angel
Angel
Ragels
檸檬
安娜
沁沁","L",6240,0,4,13,0,2023,"A",1,2,362,"申皓瑋",29,"先發",1,5,4,0,0,0,2,2,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,2,1,0,"Z001MQFB","2023-04-04T21:11:23","batch","2023-04-04T21:11:23","batch",NA,0,"富邦悍將"
"19",7,"新莊","樂天桃猿","富邦悍將",10,7,8030,2023,"2023/4/4","星期二","羅鈞鴻",233,"ANG
FUBON
2023.04.04 G VS. R
Ange
Angels
丹丹
Jessy
維心
Angel
Rigels
Angels
卡卡
奶昔
Tiffany
慈妹
Angel
Angel
Ragels
檸檬
安娜
沁沁","L",6241,0,7,15,0,2023,"A",1,2,2305,"王正棠",35,"先發",1,5,5,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,4,0,"Z001MQFE","2023-04-04T21:11:23","batch","2023-04-04T21:11:23","batch",NA,0,"富邦悍將"
"20",7,"新莊","樂天桃猿","富邦悍將",10,7,8030,2023,"2023/4/4","星期二","羅鈞鴻",233,"ANG
FUBON
2023.04.04 G VS. R
Ange
Angels
丹丹
Jessy
維心
Angel
Rigels
Angels
卡卡
奶昔
Tiffany
慈妹
Angel
Angel
Ragels
檸檬
安娜
沁沁","L",6242,1,1,11,0,2023,"A",1,2,5496,"辛元旭",67,"先發",1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,"Z001MQFJ","2023-04-04T21:11:23","batch","2023-04-04T21:11:23","batch",NA,0,"富邦悍將"
"21",7,"新莊","樂天桃猿","富邦悍將",10,7,8030,2023,"2023/4/4","星期二","羅鈞鴻",233,"ANG
FUBON
2023.04.04 G VS. R
Ange
Angels
丹丹
Jessy
維心
Angel
Rigels
Angels
卡卡
奶昔
Tiffany
慈妹
Angel
Angel
Ragels
檸檬
安娜
沁沁","L",6245,0,3,6,1,2023,"A",1,2,3338,"高國輝",28,"先發",1,5,5,3,0,0,1,2,1,0,0,1,0,5,0,0,0,0,0,0,0,1,0,0,2,3,0,"Z001MQFH","2023-04-04T21:11:23","batch","2023-04-04T21:11:23","batch",NA,0,"富邦悍將"
"22",7,"新莊","樂天桃猿","富邦悍將",10,7,8030,2023,"2023/4/4","星期二","羅鈞鴻",233,"ANG
FUBON
2023.04.04 G VS. R
Ange
Angels
丹丹
Jessy
維心
Angel
Rigels
Angels
卡卡
奶昔
Tiffany
慈妹
Angel
Angel
Ragels
檸檬
安娜
沁沁","L",6247,0,3,7,0,2023,"A",1,2,6743,"劉俊豪",85,"先發",1,5,5,2,0,0,0,2,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,0,"Z001MQFM","2023-04-04T21:11:23","batch","2023-04-04T21:11:23","batch",NA,0,"富邦悍將"
"23",7,"新莊","樂天桃猿","富邦悍將",10,7,8030,2023,"2023/4/4","星期二","羅鈞鴻",233,"ANG
FUBON
2023.04.04 G VS. R
Ange
Angels
丹丹
Jessy
維心
Angel
Rigels
Angels
卡卡
奶昔
Tiffany
慈妹
Angel
Angel
Ragels
檸檬
安娜
沁沁","L",6248,0,0,3,0,2023,"A",1,2,6868,"周佳樂",77,"非先發",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Z001MQFN","2023-04-04T21:11:23","batch","2023-04-04T21:11:23","batch",NA,0,"富邦悍將"
"24",7,"新莊","樂天桃猿","富邦悍將",10,7,8030,2023,"2023/4/4","星期二","羅鈞鴻",233,"ANG
FUBON
2023.04.04 G VS. R
Ange
Angels
丹丹
Jessy
維心
Angel
Rigels
Angels
卡卡
奶昔
Tiffany
慈妹
Angel
Angel
Ragels
檸檬
安娜
沁沁","L",6250,0,1,6,0,2023,"A",1,2,910,"張進德",69,"非先發",1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Z001MQFC","2023-04-04T21:11:23","batch","2023-04-04T21:11:23","batch",NA,0,"富邦悍將"
"25",7,"新莊","樂天桃猿","富邦悍將",10,7,8030,2023,"2023/4/4","星期二","羅鈞鴻",233,"ANG
FUBON
2023.04.04 G VS. R
Ange
Angels
丹丹
Jessy
維心
Angel
Rigels
Angels
卡卡
奶昔
Tiffany
慈妹
Angel
Angel
Ragels
檸檬
安娜
沁沁","L",6251,0,5,12,0,2023,"A",1,2,2352,"范國宸",46,"先發",1,2,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Z001MQFF","2023-04-04T21:11:23","batch","2023-04-04T21:11:23","batch",NA,0,"富邦悍將"
"26",9,"新莊","樂天桃猿","富邦悍將",5,4,5025,2023,"2023/4/5","星期三","江春緯",216,"ANGE
FUBONI
Ange
丹丹
Jessy
東東
Angels
Angels
Angels
Angels
Kesha
秀秀子
維心
慈妹
2023.04.05 vs.
Angels
Ragels
Hagels
潔米
沁沁
蓁蓁","L",6727,0,5,13,1,2023,"A",1,2,3339,"林哲瑄",1,"先發",1,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,3,0,"Z001ZY1B","2023-04-05T23:14:01","batch","2023-04-05T23:14:01","batch",NA,0,"富邦悍將"
"27",9,"新莊","樂天桃猿","富邦悍將",5,4,5025,2023,"2023/4/5","星期三","江春緯",216,"ANGE
FUBONI
Ange
丹丹
Jessy
東東
Angels
Angels
Angels
Angels
Kesha
秀秀子
維心
慈妹
2023.04.05 vs.
Angels
Ragels
Hagels
潔米
沁沁
蓁蓁","L",6728,0,0,1,0,2023,"A",1,2,5334,"廖柏勳",64,"非先發",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Z001ZY1C","2023-04-05T23:14:01","batch","2023-04-05T23:14:01","batch",NA,0,"富邦悍將"
"28",9,"新莊","樂天桃猿","富邦悍將",5,4,5025,2023,"2023/4/5","星期三","江春緯",216,"ANGE
FUBONI
Ange
丹丹
Jessy
東東
Angels
Angels
Angels
Angels
Kesha
秀秀子
維心
慈妹
2023.04.05 vs.
Angels
Ragels
Hagels
潔米
沁沁
蓁蓁","L",6730,0,2,6,0,2023,"A",1,2,5563,"姚冠瑋",10,"非先發",1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,"Z001ZY1E","2023-04-05T23:14:01","batch","2023-04-05T23:14:01","batch",NA,0,"富邦悍將"
"29",9,"新莊","樂天桃猿","富邦悍將",5,4,5025,2023,"2023/4/5","星期三","江春緯",216,"ANGE
FUBONI
Ange
丹丹
Jessy
東東
Angels
Angels
Angels
Angels
Kesha
秀秀子
維心
慈妹
2023.04.05 vs.
Angels
Ragels
Hagels
潔米
沁沁
蓁蓁","L",6731,0,4,12,0,2023,"A",1,2,6738,"孔念恩",82,"先發",1,3,3,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,1,0,"Z001ZY1G","2023-04-05T23:14:01","batch","2023-04-05T23:14:01","batch",NA,0,"富邦悍將"
"30",9,"新莊","樂天桃猿","富邦悍將",5,4,5025,2023,"2023/4/5","星期三","江春緯",216,"ANGE
FUBONI
Ange
丹丹
Jessy
東東
Angels
Angels
Angels
Angels
Kesha
秀秀子
維心
慈妹
2023.04.05 vs.
Angels
Ragels
Hagels
潔米
沁沁
蓁蓁","L",6733,0,6,17,1,2023,"A",1,2,362,"申皓瑋",29,"先發",1,5,4,2,0,0,2,2,0,1,0,1,0,6,0,0,0,0,1,1,0,1,0,0,1,1,0,"Z001ZY14","2023-04-05T23:14:01","batch","2023-04-05T23:14:01","batch",NA,0,"富邦悍將"
"31",9,"新莊","樂天桃猿","富邦悍將",5,4,5025,2023,"2023/4/5","星期三","江春緯",216,"ANGE
FUBONI
Ange
丹丹
Jessy
東東
Angels
Angels
Angels
Angels
Kesha
秀秀子
維心
慈妹
2023.04.05 vs.
Angels
Ragels
Hagels
潔米
沁沁
蓁蓁","L",6734,0,10,18,0,2023,"A",1,2,2305,"王正棠",35,"先發",1,5,3,0,0,0,1,3,3,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,3,0,0,"Z001ZY17","2023-04-05T23:14:01","batch","2023-04-05T23:14:01","batch",NA,0,"富邦悍將"
"32",9,"新莊","樂天桃猿","富邦悍將",5,4,5025,2023,"2023/4/5","星期三","江春緯",216,"ANGE
FUBONI
Ange
丹丹
Jessy
東東
Angels
Angels
Angels
Angels
Kesha
秀秀子
維心
慈妹
2023.04.05 vs.
Angels
Ragels
Hagels
潔米
沁沁
蓁蓁","L",6735,0,1,13,0,2023,"A",1,2,5496,"辛元旭",67,"非先發",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"Z001ZY1D","2023-04-05T23:14:01","batch","2023-04-05T23:14:01","batch",NA,0,"富邦悍將"
"33",9,"新莊","樂天桃猿","富邦悍將",5,4,5025,2023,"2023/4/5","星期三","江春緯",216,"ANGE
FUBONI
Ange
丹丹
Jessy
東東
Angels
Angels
Angels
Angels
Kesha
秀秀子
維心
慈妹
2023.04.05 vs.
Angels
Ragels
Hagels
潔米
沁沁
蓁蓁","L",6737,1,1,5,0,2023,"A",1,2,1473,"李宗賢",22,"先發",1,3,3,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,"Z001ZY16","2023-04-05T23:14:01","batch","2023-04-05T23:14:01","batch",NA,0,"富邦悍將"
"34",9,"新莊","樂天桃猿","富邦悍將",5,4,5025,2023,"2023/4/5","星期三","江春緯",216,"ANGE
FUBONI
Ange
丹丹
Jessy
東東
Angels
Angels
Angels
Angels
Kesha
秀秀子
維心
慈妹
2023.04.05 vs.
Angels
Ragels
Hagels
潔米
沁沁
蓁蓁","L",6739,0,0,0,0,2023,"A",1,2,6229,"葉子霆",6,"非先發",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Z001ZY1F","2023-04-05T23:14:01","batch","2023-04-05T23:14:01","batch",NA,0,"富邦悍將"
"35",9,"新莊","樂天桃猿","富邦悍將",5,4,5025,2023,"2023/4/5","星期三","江春緯",216,"ANGE
FUBONI
Ange
丹丹
Jessy
東東
Angels
Angels
Angels
Angels
Kesha
秀秀子
維心
慈妹
2023.04.05 vs.
Angels
Ragels
Hagels
潔米
沁沁
蓁蓁","L",6741,0,1,9,0,2023,"A",1,2,910,"張進德",69,"先發",1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,"Z001ZY15","2023-04-05T23:14:01","batch","2023-04-05T23:14:01","batch",NA,0,"富邦悍將"
"36",9,"新莊","樂天桃猿","富邦悍將",5,4,5025,2023,"2023/4/5","星期三","江春緯",216,"ANGE
FUBONI
Ange
丹丹
Jessy
東東
Angels
Angels
Angels
Angels
Kesha
秀秀子
維心
慈妹
2023.04.05 vs.
Angels
Ragels
Hagels
潔米
沁沁
蓁蓁","L",6742,0,7,17,0,2023,"A",1,2,2352,"范國宸",46,"先發",1,5,5,0,0,0,0,2,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,6,0,"Z001ZY18","2023-04-05T23:14:01","batch","2023-04-05T23:14:01","batch",NA,0,"富邦悍將"
"37",9,"新莊","樂天桃猿","富邦悍將",5,4,5025,2023,"2023/4/5","星期三","江春緯",216,"ANGE
FUBONI
Ange
丹丹
Jessy
東東
Angels
Angels
Angels
Angels
Kesha
秀秀子
維心
慈妹
2023.04.05 vs.
Angels
Ragels
Hagels
潔米
沁沁
蓁蓁","L",6745,0,2,10,0,2023,"A",1,2,3211,"王勝偉",3,"非先發",1,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,"Z001ZY19","2023-04-05T23:14:01","batch","2023-04-05T23:14:01","batch",NA,0,"富邦悍將"
"38",9,"新莊","樂天桃猿","富邦悍將",5,4,5025,2023,"2023/4/5","星期三","江春緯",216,"ANGE
FUBONI
Ange
丹丹
Jessy
東東
Angels
Angels
Angels
Angels
Kesha
秀秀子
維心
慈妹
2023.04.05 vs.
Angels
Ragels
Hagels
潔米
沁沁
蓁蓁","L",6746,0,4,9,1,2023,"A",1,2,3338,"高國輝",28,"先發",1,5,3,0,0,0,1,1,0,1,0,0,0,2,0,0,0,0,1,0,1,0,0,0,2,3,0,"Z001ZY1A","2023-04-05T23:14:01","batch","2023-04-05T23:14:01","batch",NA,1,"富邦悍將"
"39",9,"新莊","樂天桃猿","富邦悍將",5,4,5025,2023,"2023/4/5","星期三","江春緯",216,"ANGE
FUBONI
Ange
丹丹
Jessy
東東
Angels
Angels
Angels
Angels
Kesha
秀秀子
維心
慈妹
2023.04.05 vs.
Angels
Ragels
Hagels
潔米
沁沁
蓁蓁","L",6748,0,3,10,0,2023,"A",1,2,6743,"劉俊豪",85,"先發",1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,"Z001ZY1H","2023-04-05T23:14:01","batch","2023-04-05T23:14:01","batch",NA,0,"富邦悍將"
"40",9,"新莊","樂天桃猿","富邦悍將",5,4,5025,2023,"2023/4/5","星期三","江春緯",216,"ANGE
FUBONI
Ange
丹丹
Jessy
東東
Angels
Angels
Angels
Angels
Kesha
秀秀子
維心
慈妹
2023.04.05 vs.
Angels
Ragels
Hagels
潔米
沁沁
蓁蓁","L",6749,0,0,4,0,2023,"A",1,2,6868,"周佳樂",77,"非先發",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,"Z001ZY1I","2023-04-05T23:14:01","batch","2023-04-05T23:14:01","batch",NA,0,"富邦悍將"
"41",11,"新莊","樂天桃猿","富邦悍將",4,0,4012,2023,"2023/4/7","星期五","楊崇煇",201,"ANGE
FUBON
Angel
Angels
Ragels
奶昔
蓁蓁
東東
沁沁
2023.04.07 G VS. R
Angels
Rigels
Angels
卡卡
秀秀子
Tiffany
潔米
Angel
Angel
Angels
Angels
安娜
檸檬
Kesha
維心","L",287,0,6,17,1,2023,"A",1,2,3339,"林哲瑄",1,"先發",1,4,4,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,"Z002G97T","2023-04-07T21:59:57","batch","2023-04-07T21:59:57","batch",NA,0,"富邦悍將"
